HydroTurbine_SE2,SE2,10,8055,161,HydroRes,0.05,0.11,48
HydroPump_SE2,SE2,10,0,1,HydroPumpOL,0.2,0.05,48
WindLand_SE2,SE2,10,7956,1,Wind,0,0,0
WindSea_SE2,SE2,10,0,1,Wind,0,0,0
PV_SE2,SE2,10,340,1,Solar,0,0,0
SolarTh_SE2,SE2,10,0,1,Solar,0,0,0
OtherRES_SE2,SE2,10,575,1,MustRun,0,0,0
OtherNonRES_SE2,SE2,10,0,1,OtherNONRE,0.091666667,0.073972603,48
Biofuels_SE2,SE2,10,0,1,Biofuels,0.091666667,0.073972603,48
Peat_SE2,SE2,10,0,1,Peat,0.091666667,0.073972603,48
DSR_SE2,SE2,10,0,1,DSR,0.25,0.05,48
Battery_SE2,SE2,10,591,59,Battery,0.2,0.05,48
ReservesSE2,SE2,10,-1040,1,RS,0,0,0
Nuclear_SE3,SE3,11,0,1,NuclearSweden,0.05,0.16,96
Lignite_SE3,SE3,11,0,1,KulUdland,0.091666667,0.073972603,48
Coal_SE3,SE3,11,0,1,KulUdland,0.091666667,0.073972603,48
Gas_SE3,SE3,11,324,3,GasUdland,0.05,0.073972603,48
Oil_SE3,SE3,11,0,1,OlieUdland,0.093333333,0.073972603,48
HydroRun_SE3,SE3,11,0,1,ROR,0,0,0
HydroTurbine_SE3,SE3,11,2911,58,HydroRes,0.05,0.11,48
HydroPump_SE3,SE3,11,0,1,HydroPumpOL,0.2,0.05,48
WindLand_SE3,SE3,11,5753,1,Wind,0,0,0
WindSea_SE3,SE3,11,1770,1,Wind,0,0,0
PV_SE3,SE3,11,5110,1,Solar,0,0,0
SolarTh_SE3,SE3,11,0,1,Solar,0,0,0
OtherRES_SE3,SE3,11,2633,1,MustRun,0,0,0
OtherNonRES_SE3,SE3,11,0,1,OtherNONRE,0.091666667,0.073972603,48
Biofuels_SE3,SE3,11,0,1,Biofuels,0.091666667,0.073972603,48
Peat_SE3,SE3,11,0,1,Peat,0.091666667,0.073972603,48
DSR_SE3,SE3,11,0,1,DSR,0.25,0.05,48
Battery_SE3,SE3,11,2812,281,Battery,0.2,0.05,48
ReservesSE3,SE3,11,-130,1,RS,0,0,0
Nuclear_SE4,SE4,12,0,1,NuclearSweden,0.05,0.16,96
Lignite_SE4,SE4,12,0,1,KulUdland,0.091666667,0.073972603,48
Coal_SE4,SE4,12,0,1,KulUdland,0.091666667,0.073972603,48
Gas_SE4,SE4,12,0,1,GasUdland,0.05,0.073972603,48
Oil_SE4,SE4,12,0,1,OlieUdland,0.093333333,0.073972603,48
HydroRun_SE4,SE4,12,0,1,ROR,0,0,0
HydroTurbine_SE4,SE4,12,349,7,HydroRes,0.05,0.11,48
HydroPump_SE4,SE4,12,0,1,HydroPumpOL,0.2,0.05,48
WindLand_SE4,SE4,12,4091,1,Wind,0,0,0
WindSea_SE4,SE4,12,760,1,Wind,0,0,0
