Flisforgasser_Gasmotor_Hiller›d ,DK2,2,3.94,1,DKV_GM,0.05,0.073972603,48,-,0.7
DTU_KV ,DK2,2,38.5,1,DKV_CC,0.05,0.073972603,48,-,0.7
Koge_KV_Blok7 ,DK2,2,0,1,DKV_bio,0.091666667,0.073972603,48,-,0.7
Koge_KV_Blok8 ,DK2,2,15,1,DKV_bio,0.091666667,0.073972603,48,-,0.7
ARC_KV_AmagerBakke ,DK2,2,43.4,1,CKV_affald,0.05,0.057692308,48,-,0
KARA-Forbr‘nding_KV_Anl‘g5 ,DK2,2,9.59,1,CKV_affald,0.05,0.057692308,48,-,0
KARA-Forbr‘nding_KV_Anl‘g6 ,DK2,2,13.58,1,CKV_affald,0.05,0.057692308,48,-,0
Vestforbr‘nding_KV_Anl‘g5 ,DK2,2,11.9,1,CKV_affald,0.05,0.057692308,48,-,0
Vestforbr‘nding_KV_Anl‘g6 ,DK2,2,15.4,1,CKV_affald,0.05,0.057692308,48,-,0
Forbr‘ndingsmotor_Biogas_KBH ,DK2,2,0,1,DKV_GM,0.05,0.073972603,48,-,0.7
Slagelse-Forbr‘nding_KV ,DK2,2,7.63,1,DKV_affald,0.05,0.057692308,48,-,0.7
Masned›KV ,DK2,2,9.98,1,DKV_bio,0.091666667,0.073972603,48,-,0.7
MariboSaksk›bing_KV ,DK2,2,11.5,1,DKV_bio,0.091666667,0.073972603,48,-,0.7
Haslev_KV ,DK2,2,0,1,DKV_bio,0.091666667,0.073972603,48,-,0.7
N›dstr›msanl‘g_DK2 ,DK2,2,3.6,1,DKV_GM,0.05,0.073972603,48,-,0.7
Nyk›bingFalster-Forbr‘nding_KV ,DK2,2,4.69,1,DKV_affald,0.05,0.057692308,48,-,0.7
N‘stved-Forbr‘nding_KV ,DK2,2,9.023,1,DKV_affald,0.05,0.057692308,48,-,0.7
Motorer - restomr†der - DK2 ,DK2,2,110.9997778,22,DKV_GM,0.05,0.073972603,48,-,0.7
vrig decentral regulerkraft-st ,DK2,2,36,7,Regulerkraft,0.05,0.073972603,48,-,0
Overskudsel_DK2 ,DK2,2,40.165,1,ICHP,0,0,0,ICHP,0
I/S Norfors ,DK2,2,5.18,1,CKV_affald,0.05,0.057692308,48,-,0
Havvind DK,DK2,2,2004.8,1,Wind,0,0,0,WS_DK2,0
Kystvind DK,DK2,2,500,1,Wind,0,0,0,WS_DK2,0
Landvind DK,DK2,2,693.285,1,Wind,0,0,0,WL_DK2,0
Solceller DK,DK2,2,4598.55,1,Solar,0,0,0,PV_DK2,0
VindDKBO,DKBO,3,37,1,Wind,0,0,0,WL_DK2,0
PVDKBO,DKBO,3,46.45,1,Solar,0,0,0,PV_DK2,0
HavvindKF,DKKF,4,600,1,Wind,0,0,0,WS_DKKF,0
Energi›st,DKBO,3,0,1,Wind,0,0,0,WS_DKKF,0
DivKapDK2,DK1,2,0,1,StratRes,0.2,0,48,-,0
FlatDemandDK2,DK1,1,-233.5900374,1,Demand,0,0,0,-,0
ReservesDK2,DK2,2,-86,1,RS,0,0,0,-,0
Nuclear_NOm,NOm,6,0,1,Nuclear,0.05,0.15,96,-,0
Lignite_NOm,NOm,6,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Coal_NOm,NOm,6,0,1,KulUdland,0.091666667,0.073972603,48,-,0
Gas_NOm,NOm,6,0,1,GasUdland,0.05,0.073972603,48,-,0
Oil_NOm,NOm,6,0,1,OlieUdland,0.093333333,0.073972603,48,-,0
HydroRun_NOm,NOm,6,0,1,ROR,0,0,0,No_RoR,0
HydroTurbine_NOm,NOm,6,0,1,HydroRes,0.05,0.11,48,-,0
HydroPump_NOm,NOm,6,5381,108,HydroRes,0.05,0.11,48,-,0
WindLand_NOm,NOm,6,1788,1,Wind,0,0,0,WL_NOm,0
